cod_ine,provincia,municipio,lon,lat
12089000000,Castelló,Peñíscola,0.407,40.358
12090000000,Castelló,Pina de Montalgrao,-0.656,40.021
12091000000,Castelló,Portell de Morella,-0.263,40.532
12092000000,Castelló,Puebla de Arenoso,-0.591,40.105
12093000000,Castelló,La Pobla de Benifassà,0.156,40.657
12094000000,Castelló,La Pobla Tornesa,-0.001,40.101
12095000000,Castelló,Ribesalbes,-0.278,40.022
12096000000,Castelló,Rossell,0.225,40.619
12097000000,Castelló,Sacañet,-0.715,39.852
12098000000,Castelló,La Salzadella,0.175,40.418
12099000000,Castelló,Sant Jordi,0.33,40.509
12099000000,Castelló,San Jorge,0.33,40.509
12100000000,Castelló,Sant Mateu,0.181,40.465
12101000000,Castelló,San Rafael del Río,0.347,40.606
12102000000,Castelló,Santa Magdalena de Pulpis,0.303,40.357
12103000000,Castelló,La Serratella,0.032,40.313
12104000000,Castelló,Segorbe,-0.488,39.852
12105000000,Castelló,Sierra Engarcerán,-0.02,40.27
12106000000,Castelló,Soneja,-0.428,39.817
12107000000,Castelló,Sot de Ferrer,-0.412,39.805
12108000000,Castelló,Suera,-0.333,39.952
12108000000,Castelló,Sueras,-0.333,39.952
12109000000,Castelló,Tales,-0.307,39.948
12110000000,Castelló,Teresa,-0.658,39.9
12111000000,Castelló,Tírig,0.078,40.424
12112000000,Castelló,Todolella,-0.247,40.647
12113000000,Castelló,Toga,-0.367,40.043
12114000000,Castelló,Torás,-0.686,39.919
12115000000,Castelló,El Toro,-0.749,39.983
12116000000,Castelló,Torralba del Pinar,-0.438,39.989
12117000000,Castelló,Torreblanca,0.196,40.221
12118000000,Castelló,Torrechiva,-0.398,40.049
12119000000,Castelló,La Torre d'en Besora,-0.078,40.327
12120000000,Castelló,La Torre d'en Doménec,0.069,40.263
12121000000,Castelló,Traiguera,0.291,40.526
12122000000,Castelló,Les Useres,-0.163,40.157
12122000000,Castelló,Useras,-0.163,40.157
12123000000,Castelló,Vallat,-0.337,40.031
12124000000,Castelló,Vall d'Alba,-0.035,40.176
12125000000,Castelló,Vall de Almonacid,-0.456,39.904
12126000000,Castelló,La Vall d'Uixó,-0.228,39.824
12127000000,Castelló,Vallibona,0.047,40.603
12128000000,Castelló,Vilafamés,-0.054,40.113
12129000000,Castelló,Vilafranca,-0.257,40.429
12129000000,Castelló,Villafranca del Cid,-0.257,40.429
12130000000,Castelló,Villahermosa del Río,-0.418,40.202
12131000000,Castelló,Villamalur,-0.395,39.964
12132000000,Castelló,Vilanova d'Alcolea,0.072,40.231
12133000000,Castelló,Villanueva de Viver,-0.647,40.059
12134000000,Castelló,Vilar de Canes,-0.066,40.358
12135000000,Castelló,Vila-real,-0.101,39.938
12136000000,Castelló,La Vilavella,-0.185,39.859
12137000000,Castelló,Villores,-0.2,40.676
12138000000,Castelló,Vinaròs,0.475,40.471
12139000000,Castelló,Vistabella del Maestrat,-0.292,40.294
12140000000,Castelló,Viver,-0.597,39.921
12141000000,Castelló,Zorita del Maestrazgo,-0.166,40.729
12142000000,Castelló,Zucaina,-0.418,40.132
12901000000,Castelló,Les Alqueries,-0.111,39.895
12901000000,Castelló,Alquerías del Niño Perdido,-0.111,39.895
12902000000,Castelló,Sant Joan de Moró,-0.137,40.06
13001000000,Ciudad Real,Abenójar,-4.358,38.88
13002000000,Ciudad Real,Agudo,-4.873,38.979
13003000000,Ciudad Real,Alamillo,-4.79,38.677
13004000000,Ciudad Real,Albaladejo,-2.805,38.619
13005000000,Ciudad Real,Alcázar de San Juan,-3.206,39.389
13006000000,Ciudad Real,Alcoba,-4.477,39.261
13007000000,Ciudad Real,Alcolea de Calatrava,-4.116,38.987
13008000000,Ciudad Real,Alcubillas,-3.135,38.752
13009000000,Ciudad Real,Aldea del Rey,-3.84,38.742
13010000000,Ciudad Real,Alhambra,-3.054,38.9
13011000000,Ciudad Real,Almadén,-4.84,38.776
13012000000,Ciudad Real,Almadenejos,-4.712,38.739
13013000000,Ciudad Real,Almagro,-3.712,38.89
13014000000,Ciudad Real,Almedina,-2.956,38.623
13015000000,Ciudad Real,Almodóvar del Campo,-4.179,38.71
13016000000,Ciudad Real,Almuradiel,-3.497,38.514
13017000000,Ciudad Real,Anchuras,-4.837,39.479
13018000000,Ciudad Real,Arenas de San Juan,-3.502,39.22
13019000000,Ciudad Real,Argamasilla de Alba,-3.092,39.129
13020000000,Ciudad Real,Argamasilla de Calatrava,-4.081,38.728
13021000000,Ciudad Real,Arroba de los Montes,-4.543,39.153
13022000000,Ciudad Real,Ballesteros de Calatrava,-3.944,38.833
13023000000,Ciudad Real,Bolaños de Calatrava,-3.666,38.906
13024000000,Ciudad Real,Brazatortas,-4.293,38.658
13025000000,Ciudad Real,Cabezarados,-4.298,38.845
13026000000,Ciudad Real,Cabezarrubias del Puerto,-4.184,38.615
13027000000,Ciudad Real,Calzada de Calatrava,-3.777,38.705
13028000000,Ciudad Real,Campo de Criptana,-3.126,39.406
13029000000,Ciudad Real,Cañada de Calatrava,-4.021,38.854
13030000000,Ciudad Real,Caracuel de Calatrava,-4.064,38.846
13031000000,Ciudad Real,Carrión de Calatrava,-3.818,39.018
13032000000,Ciudad Real,Carrizosa,-2.993,38.846
13033000000,Ciudad Real,Castellar de Santiago,-3.277,38.538
13034000000,Ciudad Real,Ciudad Real,-3.931,38.987
13035000000,Ciudad Real,Corral de Calatrava,-4.081,38.859
13036000000,Ciudad Real,Los Cortijos,-4.052,39.314
13037000000,Ciudad Real,Cózar,-3.074,38.661
13038000000,Ciudad Real,Chillón,-4.864,38.796
13039000000,Ciudad Real,Daimiel,-3.612,39.067
13040000000,Ciudad Real,Fernán Caballero,-3.901,39.124
13041000000,Ciudad Real,Fontanarejo,-4.518,39.221
13042000000,Ciudad Real,Fuencaliente,-4.305,38.405
13043000000,Ciudad Real,Fuenllana,-2.958,38.756
13044000000,Ciudad Real,Fuente el Fresno,-3.775,39.228
13045000000,Ciudad Real,Granátula de Calatrava,-3.743,38.795
13046000000,Ciudad Real,Guadalmez,-4.971,38.727
13047000000,Ciudad Real,Herencia,-3.355,39.367
13048000000,Ciudad Real,Hinojosas de Calatrava,-4.141,38.616
13049000000,Ciudad Real,Horcajo de los Montes,-4.65,39.325
13050000000,Ciudad Real,Las Labores,-3.518,39.275
13051000000,Ciudad Real,Luciana,-4.293,38.984
13052000000,Ciudad Real,Malagón,-3.854,39.171
13053000000,Ciudad Real,Manzanares,-3.37,38.998
13054000000,Ciudad Real,Membrilla,-3.345,38.973
13055000000,Ciudad Real,Mestanza,-4.071,38.574
13056000000,Ciudad Real,Miguelturra,-3.891,38.965
13057000000,Ciudad Real,Montiel,-2.862,38.696
13058000000,Ciudad Real,Moral de Calatrava,-3.583,38.83
13059000000,Ciudad Real,Navalpino,-4.591,39.225
13060000000,Ciudad Real,Navas de Estena,-4.521,39.495
13061000000,Ciudad Real,Pedro Muñoz,-2.947,39.403
13062000000,Ciudad Real,Picón,-4.06,39.05
13063000000,Ciudad Real,Piedrabuena,-4.175,39.036
13064000000,Ciudad Real,Poblete,-3.981,38.936
13065000000,Ciudad Real,Porzuna,-4.153,39.146
13066000000,Ciudad Real,Pozuelo de Calatrava,-3.837,38.912
13067000000,Ciudad Real,Los Pozuelos de Calatrava,-4.168,38.901
13068000000,Ciudad Real,Puebla de Don Rodrigo,-4.621,39.086
13069000000,Ciudad Real,Puebla del Príncipe,-2.925,38.568
13070000000,Ciudad Real,Puerto Lápice,-3.481,39.324
13071000000,Ciudad Real,Puertollano,-4.113,38.686
13072000000,Ciudad Real,Retuerta del Bullaque,-4.41,39.462
13073000000,Ciudad Real,Saceruela,-4.607,38.944
13074000000,Ciudad Real,San Carlos del Valle,-3.242,38.844
13075000000,Ciudad Real,San Lorenzo de Calatrava,-3.825,38.477
13076000000,Ciudad Real,Santa Cruz de los Cáñamos,-2.869,38.638
13077000000,Ciudad Real,Santa Cruz de Mudela,-3.468,38.645
13078000000,Ciudad Real,Socuéllamos,-2.793,39.285
13079000000,Ciudad Real,La Solana,-3.239,38.941
13080000000,Ciudad Real,Solana del Pino,-4.074,38.466
13081000000,Ciudad Real,Terrinches,-2.842,38.61
13082000000,Ciudad Real,Tomelloso,-3.021,39.158
13083000000,Ciudad Real,Torralba de Calatrava,-3.749,39.017
13084000000,Ciudad Real,Torre de Juan Abad,-3.06,38.584
13085000000,Ciudad Real,Torrenueva,-3.366,38.64
13086000000,Ciudad Real,Valdemanco del Esteras,-4.83,38.938
13087000000,Ciudad Real,Valdepeñas,-3.385,38.76
13088000000,Ciudad Real,Valenzuela de Calatrava,-3.772,38.853
13089000000,Ciudad Real,Villahermosa,-2.872,38.75
13090000000,Ciudad Real,Villamanrique,-2.998,38.547
13091000000,Ciudad Real,Villamayor de Calatrava,-4.138,38.789
13092000000,Ciudad Real,Villanueva de la Fuente,-2.695,38.692
13093000000,Ciudad Real,Villanueva de los Infantes (Ciudad Real),-3.015,38.737
13094000000,Ciudad Real,Villanueva de San Carlos,-3.909,38.621
13095000000,Ciudad Real,Villar del Pozo,-3.964,38.849
13096000000,Ciudad Real,Villarrubia de los Ojos,-3.608,39.219
13097000000,Ciudad Real,Villarta de San Juan,-3.422,39.238
13098000000,Ciudad Real,Viso del Marqués,-3.563,38.522
13901000000,Ciudad Real,El Robledo,-4.279,39.219
13902000000,Ciudad Real,Ruidera,-2.885,38.976
13903000000,Ciudad Real,Arenales de San Gregorio,-3.03,39.308
13904000000,Ciudad Real,Llanos del Caudillo,-3.351,39.118
14001000000,Córdoba,Adamuz,-4.526,38.025
14002000000,Córdoba,Aguilar de la Frontera,-4.661,37.52
14003000000,Córdoba,Alcaracejos,-4.967,38.387
14004000000,Córdoba,Almedinilla,-4.09,37.439
14005000000,Córdoba,Almodóvar del Río,-5.021,37.809
14006000000,Córdoba,Añora,-4.898,38.413
14007000000,Córdoba,Baena,-4.329,37.613
14008000000,Córdoba,Belalcázar,-5.166,38.578
14009000000,Córdoba,Belmez,-5.209,38.273
14010000000,Córdoba,Benamejí,-4.54,37.267
14011000000,Córdoba,Los Blázquez,-5.438,38.407
14012000000,Córdoba,Bujalance,-4.383,37.896
14013000000,Córdoba,Cabra,-4.447,37.471
14014000000,Córdoba,Cañete de las Torres,-4.318,37.867
14015000000,Córdoba,Carcabuey,-4.273,37.445
14016000000,Córdoba,Cardeña,-4.324,38.27
14017000000,Córdoba,La Carlota,-4.932,37.675
14018000000,Córdoba,El Carpio,-4.499,37.941
14019000000,Córdoba,Castro del Río,-4.482,37.69
14020000000,Córdoba,Conquista,-4.501,38.41
14021000000,Córdoba,Córdoba,-4.78,37.88
14022000000,Córdoba,Doña Mencía,-4.359,37.555
14023000000,Córdoba,Dos Torres,-4.895,38.445
14024000000,Córdoba,Encinas Reales,-4.487,37.273
14025000000,Córdoba,Espejo,-4.554,37.681
14026000000,Córdoba,Espiel,-5.017,38.189
14027000000,Córdoba,Fernán-Núñez,-4.719,37.668
14028000000,Córdoba,Fuente la Lancha,-5.049,38.422
14029000000,Córdoba,Fuente Obejuna,-5.419,38.267
14030000000,Córdoba,Fuente Palmera,-5.104,37.703
14031000000,Córdoba,Fuente-Tójar,-4.145,37.509
14032000000,Córdoba,La Granjuela,-5.352,38.37
14033000000,Córdoba,Guadalcázar,-4.945,37.758
14034000000,Córdoba,El Guijo,-4.783,38.496
14035000000,Córdoba,Hinojosa del Duque,-5.148,38.501
14036000000,Córdoba,Hornachuelos,-5.242,37.831
14037000000,Córdoba,Iznájar,-4.308,37.257
14038000000,Córdoba,Lucena,-4.485,37.409
14039000000,Córdoba,Luque,-4.278,37.56
14040000000,Córdoba,Montalbán de Córdoba,-4.749,37.583
14041000000,Córdoba,Montemayor,-4.699,37.647
14042000000,Córdoba,Montilla,-4.64,37.586
14043000000,Córdoba,Montoro,-4.381,38.026
14044000000,Córdoba,Monturque,-4.581,37.474
14045000000,Córdoba,Moriles,-4.609,37.435
14046000000,Córdoba,Nueva Carteya,-4.467,37.586
14047000000,Córdoba,Obejo,-4.801,38.134
14048000000,Córdoba,Palenciana,-4.583,37.249
14049000000,Córdoba,Palma del Río,-5.285,37.701
14050000000,Córdoba,Pedro Abad,-4.455,37.966
14051000000,Córdoba,Pedroche,-4.764,38.428
14052000000,Córdoba,Peñarroya-Pueblonuevo,-5.266,38.299
14053000000,Córdoba,Posadas,-5.107,37.8
14054000000,Córdoba,Pozoblanco,-4.85,38.379
14055000000,Córdoba,Priego de Córdoba,-4.192,37.44
14056000000,Córdoba,Puente Genil,-4.772,37.388
14057000000,Córdoba,La Rambla,-4.741,37.609
14058000000,Córdoba,Rute,-4.37,37.325
14059000000,Córdoba,San Sebastián de los Ballesteros,-4.825,37.655
14060000000,Córdoba,Santaella,-4.847,37.567
14061000000,Córdoba,Santa Eufemia,-4.905,38.596
14062000000,Córdoba,Torrecampo,-4.68,38.474
14063000000,Córdoba,Valenzuela,-4.219,37.775
14064000000,Córdoba,Valsequillo,-5.352,38.405
14065000000,Córdoba,La Victoria,-4.853,37.681
14066000000,Córdoba,Villa del Río,-4.291,37.982
14067000000,Córdoba,Villafranca de Córdoba,-4.546,37.962
14068000000,Córdoba,Villaharta,-4.903,38.14
14069000000,Córdoba,Villanueva de Córdoba,-4.628,38.322
14070000000,Córdoba,Villanueva del Duque,-4.999,38.393
14071000000,Córdoba,Villanueva del Rey,-5.151,38.2
14072000000,Córdoba,Villaralto,-4.984,38.455
14073000000,Córdoba,Villaviciosa de Córdoba,-5.015,38.076
14074000000,Córdoba,El Viso,-4.955,38.484
14075000000,Córdoba,Zuheros,-4.316,37.544
14901000000,Córdoba,Fuente Carreteros,-5.155,37.669
14902000000,Córdoba,La Guijarrosa,-4.865,37.636
15001000000,A Coruña,Abegondo,-8.289,43.227
15002000000,A Coruña,Ames,-8.65,42.859
15003000000,A Coruña,Aranga,-8.016,43.234
15004000000,A Coruña,Ares,-8.244,43.427
15005000000,A Coruña,Arteixo,-8.505,43.305
15006000000,A Coruña,Arzúa,-8.164,42.927
15007000000,A Coruña,A Baña,-8.758,42.962
15008000000,A Coruña,Bergondo,-8.234,43.32
15009000000,A Coruña,Betanzos,-8.211,43.279
15010000000,A Coruña,Boimorto,-8.127,43.007
15011000000,A Coruña,Boiro,-8.883,42.647
15012000000,A Coruña,Boqueixón,-8.417,42.827
15013000000,A Coruña,Brión,-8.677,42.867
15014000000,A Coruña,Cabana de Bergantiños,-8.93,43.219
15015000000,A Coruña,Cabanas,-8.162,43.42
15016000000,A Coruña,Camariñas,-9.181,43.13
15017000000,A Coruña,Cambre,-8.345,43.293
15018000000,A Coruña,A Capela,-8.069,43.436
15019000000,A Coruña,Carballo,-8.689,43.213
15020000000,A Coruña,Carnota,-9.087,42.821
15021000000,A Coruña,Carral,-8.357,43.229
15022000000,A Coruña,Cedeira,-8.057,43.661
15023000000,A Coruña,Cee,-9.19,42.956
15024000000,A Coruña,Cerceda,-8.471,43.189
15025000000,A Coruña,Cerdido,-7.952,43.607
15027000000,A Coruña,Coirós,-8.165,43.25
15028000000,A Coruña,Corcubión,-9.194,42.944
15029000000,A Coruña,Coristanco,-8.737,43.187
15030000000,A Coruña,A Coruña,-8.396,43.371
15031000000,A Coruña,Culleredo,-8.389,43.288
15032000000,A Coruña,Curtis,-8.035,43.139
15033000000,A Coruña,Dodro,-8.704,42.716
15034000000,A Coruña,Dumbría,-9.115,43.009
15035000000,A Coruña,Fene,-8.163,43.474
15036000000,A Coruña,Ferrol,-8.233,43.485
15037000000,A Coruña,Fisterra,-9.262,42.909
15038000000,A Coruña,Frades,-8.293,43.035
15039000000,A Coruña,Irixoa,-8.065,43.284
15040000000,A Coruña,Laxe,-9.004,43.217
15041000000,A Coruña,A Laracha,-8.582,43.249
15042000000,A Coruña,Lousame,-8.865,42.785
15043000000,A Coruña,Malpica de Bergantiños,-8.811,43.323
15044000000,A Coruña,Mañón,-7.706,43.736
15045000000,A Coruña,Mazaricos,-8.991,42.936
15046000000,A Coruña,Melide,-8.017,42.915
15047000000,A Coruña,Mesía,-8.238,43.08
15048000000,A Coruña,Miño,-8.205,43.347
15049000000,A Coruña,Moeche,-8.015,43.562
15050000000,A Coruña,Monfero,-8.056,43.334
15051000000,A Coruña,Mugardos,-8.255,43.46
15052000000,A Coruña,Muxía,-9.217,43.104
15053000000,A Coruña,Muros,-9.058,42.774
15054000000,A Coruña,Narón,-8.192,43.501
15055000000,A Coruña,Neda,-8.157,43.501
15056000000,A Coruña,Negreira,-8.736,42.91
15057000000,A Coruña,Noia,-8.888,42.785
15058000000,A Coruña,Oleiros,-8.317,43.333
15059000000,A Coruña,Ordes,-8.408,43.077
15060000000,A Coruña,Oroso,-8.442,42.969
15061000000,A Coruña,Ortigueira,-7.855,43.685
15062000000,A Coruña,Outes,-8.908,42.843
15064000000,A Coruña,Paderne,-8.174,43.286
15065000000,A Coruña,Padrón,-8.66,42.737
15066000000,A Coruña,O Pino,-8.362,42.905
15067000000,A Coruña,A Pobra do Caramiñal,-8.939,42.603
15068000000,A Coruña,Ponteceso,-8.901,43.243
15069000000,A Coruña,Pontedeume,-8.172,43.408
15070000000,A Coruña,As Pontes de García Rodríguez,-7.853,43.451
15071000000,A Coruña,Porto do Son,-9.006,42.725
15072000000,A Coruña,Rianxo,-8.818,42.652
15073000000,A Coruña,Ribeira,-8.993,42.555
15074000000,A Coruña,Rois,-8.69,42.761
15075000000,A Coruña,Sada (A Coruña),-8.251,43.359
15076000000,A Coruña,San Sadurniño,-8.073,43.533
15077000000,A Coruña,Santa Comba,-8.82,43.037
15078000000,A Coruña,Santiago de Compostela,-8.546,42.88
15079000000,A Coruña,Santiso,-8.039,42.846
15080000000,A Coruña,Sobrado (A Coruña),-8.022,43.04
15081000000,A Coruña,As Somozas,-7.944,43.535
15082000000,A Coruña,Teo,-8.549,42.795
15083000000,A Coruña,Toques,-7.973,42.967
15084000000,A Coruña,Tordoia,-8.552,43.088
15085000000,A Coruña,Touro,-8.304,42.867
15086000000,A Coruña,Trazo,-8.517,43.027
15087000000,A Coruña,Valdoviño,-8.143,43.607
15088000000,A Coruña,Val do Dubra,-8.656,43.027
15089000000,A Coruña,Vedra,-8.482,42.777
15090000000,A Coruña,Vilasantar,-8.122,43.073
15091000000,A Coruña,Vilarmaior,-8.13,43.355
15092000000,A Coruña,Vimianzo,-9.034,43.11
15093000000,A Coruña,Zas,-8.916,43.1
15901000000,A Coruña,Cariño,-7.868,43.74
15902000000,A Coruña,Oza-Cesuras,-8.186,43.215
16001000000,Cuenca,Abia de la Obispalía,-2.396,40.019
16002000000,Cuenca,El Acebrón,-2.983,39.909
16003000000,Cuenca,Alarcón,-2.086,39.547
16004000000,Cuenca,Albaladejo del Cuende,-2.23,39.808
16005000000,Cuenca,Albalate de las Nogueras,-2.277,40.366
16006000000,Cuenca,Albendea,-2.418,40.487
16007000000,Cuenca,La Alberca de Záncara,-2.491,39.513
16008000000,Cuenca,Alcalá de la Vega,-1.526,40.027
16009000000,Cuenca,Alcantud,-2.332,40.548
16010000000,Cuenca,Alcázar del Rey,-2.809,40.063
16011000000,Cuenca,Alcohujate,-2.615,40.417
16012000000,Cuenca,Alconchel de la Estrella,-2.576,39.719
16013000000,Cuenca,Algarra,-1.436,40.002
16014000000,Cuenca,Aliaguilla,-1.325,39.741
16015000000,Cuenca,La Almarcha,-2.383,39.685
16016000000,Cuenca,Almendros,-2.885,39.921
16017000000,Cuenca,Almodóvar del Pinar,-1.902,39.726
16018000000,Cuenca,Almonacid del Marquesado,-2.769,39.823
16019000000,Cuenca,Altarejos,-2.356,39.912
16020000000,Cuenca,Arandilla del Arroyo,-2.385,40.51
16022000000,Cuenca,Arcos de la Sierra,-2.113,40.347
16023000000,Cuenca,Chillarón de Cuenca,-2.221,40.104
16024000000,Cuenca,Arguisuelas,-1.821,39.832
16025000000,Cuenca,Arrancacepas,-2.358,40.304
16026000000,Cuenca,Atalaya del Cañavate,-2.253,39.517
16027000000,Cuenca,Barajas de Melo,-2.916,40.122
16029000000,Cuenca,Barchín del Hoyo,-2.069,39.664
16030000000,Cuenca,Bascuñana de San Pedro,-2.228,40.214
16031000000,Cuenca,Beamud,-1.829,40.186
16032000000,Cuenca,Belinchón,-3.058,40.049
16033000000,Cuenca,Belmonte,-2.705,39.558
16034000000,Cuenca,Belmontejo,-2.346,39.822
16035000000,Cuenca,Beteta,-2.076,40.572
16036000000,Cuenca,Boniches,-1.625,39.986
16038000000,Cuenca,Buciegas,-2.462,40.336
16039000000,Cuenca,Buenache de Alarcón,-2.159,39.656
16040000000,Cuenca,Buenache de la Sierra,-2.001,40.135
16041000000,Cuenca,Buendía,-2.758,40.366
16042000000,Cuenca,Campillo de Altobuey,-1.796,39.611
16043000000,Cuenca,Campillos-Paravientos,-1.548,39.974
16044000000,Cuenca,Campillos-Sierra,-1.698,40.1
16045000000,Cuenca,Canalejas del Arroyo,-2.495,40.369
16046000000,Cuenca,Cañada del Hoyo,-1.899,39.97
16047000000,Cuenca,Cañada Juncosa,-2.253,39.549
16048000000,Cuenca,Cañamares,-2.24,40.453
16049000000,Cuenca,El Cañavate,-2.302,39.543
16050000000,Cuenca,Cañaveras,-2.396,40.36
16051000000,Cuenca,Cañaveruelas,-2.638,40.401
16052000000,Cuenca,Cañete,-1.648,40.041
16053000000,Cuenca,Cañizares,-2.192,40.519
16055000000,Cuenca,Carboneras de Guadazaón,-1.813,39.9
16056000000,Cuenca,Cardenete,-1.687,39.767
16057000000,Cuenca,Carrascosa,-2.164,40.59
16058000000,Cuenca,Carrascosa de Haro,-2.541,39.598
16060000000,Cuenca,Casas de Benítez,-2.128,39.36
16061000000,Cuenca,Casas de Fernando Alonso,-2.326,39.352
16062000000,Cuenca,Casas de Garcimolina,-1.417,39.997
16063000000,Cuenca,Casas de Guijarro,-2.163,39.346
16064000000,Cuenca,Casas de Haro,-2.27,39.323
16065000000,Cuenca,Casas de los Pinos,-2.371,39.334
16066000000,Cuenca,Casasimarro,-2.04,39.393
16067000000,Cuenca,Castejón (Cuenca),-2.518,40.382
16068000000,Cuenca,Castillejo de Iniesta,-1.761,39.525
